t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.9133333333333334,1.3612830529621653,0.2877322632817244,5.873665847855031,-1.2070653881294913,-0.025696084354579492,1.1397711033627753
0.9166666666666667,1.362237282835496,0.28485027328694223,5.869592341647913,-1.2373395806347347,-0.026815483004973793,1.138651704712381
0.92,1.3631819958034583,0.28200310855978145,5.865417126852365,-1.2680344381952748,-0.02792646496070269,1.137540722756652
0.9233333333333333,1.364117307272799,0.27919024041665697,5.861138782933182,-1.299156331618657,-0.029029459335280255,1.1364377283820746
0.9266666666666667,1.3650433294724256,0.27641108453696606,5.856755872124569,-1.330711529788836,-0.03012489758336685,1.135342290133988
0.93,1.3659601714534038,0.2736650009630886,5.8522669394301365,-1.36270619966617,-0.031213213166729713,1.134253974550625
0.9333333333333333,1.3668679390889593,0.27095129410038693,5.847670512622903,-1.3951464062874288,-0.03229484123097838,1.1331723464863763
0.9366666666666668,1.3677667350744769,0.2682692127172057,5.842965102245294,-1.4280381127657893,-0.033370218292765416,1.1320969694245895
0.9400000000000001,1.3686566589275004,0.2656179499448723,5.838149201609141,-1.4613871802908327,-0.03443978193715843,1.1310274057801963
0.9433333333333334,1.3695378069877335,0.26299664327769645,5.833221286795685,-1.4951993681285516,-0.03550397052491505,1.1299632171924396
0.9466666666666668,1.3704102724170388,0.26040437457297017,5.828179816655569,-1.5294803336213452,-0.03656322290943325,1.1289039648079215
0.9500000000000001,1.3712741451994384,0.2578401700509683,5.82302323280885,-1.564235632188018,-0.037617978163181506,1.1278492095541732
0.9533333333333334,1.3721295121411132,0.255303000294948,5.817749959644985,-1.5994707173237845,-0.038668675313475516,1.1267985124038793
0.9566666666666668,1.3729764568704041,0.2527917802511488,5.812358404322843,-1.6351909406002672,-0.039715753087517264,1.1257514346298376
0.9600000000000001,1.3738150598378107,0.250305369228793,5.806846956770699,-1.671401551665493,-0.04075964966669,1.1247075380506648
0.9633333333333334,1.3746453983159928,0.24784257090008494,5.801213989686233,-1.7081076982438996,-0.04180080245017597,1.1236663852671789
0.9666666666666667,1.375467546399768,0.24540213330021182,5.795457858536535,-1.745314426136331,-0.04283964782805288,1.122627539889302
0.9700000000000001,1.376281575006115,0.2429827488273431,5.789576901558099,-1.7830266792200398,-0.043876620964132494,1.1215905667532222
0.9733333333333334,1.3770875518741705,0.24058305424263093,5.783569439756828,-1.821249299448683,-0.044912155588904726,1.12055503212845
0.9766666666666667,1.377885541565231,0.23820163067020972,5.7774337769080315,-1.8599870268523286,-0.0459466838030851,1.1195205039142697
0.9800000000000001,1.3786756054627518,0.23583700359719634,5.771168199556427,-1.8992444995374522,-0.04698063589238837,1.1184865518249665
0.9833333333333334,1.3794578017723487,0.23348764287369045,5.764770977016136,-1.939026253686933,-0.048014440154310424,1.1174527475630445
0.9866666666666667,1.3802321855217952,0.23115196271277383,5.758240361370691,-1.979336723560062,-0.049048522737848765,1.116418664979506
0.9900000000000001,1.3809988085610256,0.22882832169051076,5.75157458747303,-2.020180241492538,-0.05008330749727973,1.115383880220075
0.9933333333333334,1.3817577100912442,0.22651476942994525,5.744771837171471,-2.0615600144796025,-0.051119265445603454,1.1143479222717514
0.9966666666666667,1.3825089125087555,0.22420901842754498,5.737830259716392,-2.103478077216335,-0.052156912408355335,1.1133102753089994
1.0,1.383252440101426,0.22190897806867393,5.730748051665468,-2.145937479236915,-0.05319670204726269,1.112270485670092
1.0033333333333334,1.3839883089132434,0.21961245318466882,5.723523402970397,-2.1889410436350976,-0.05423908778579321,1.1112280999315616
