t,x,y,z,delta_norm
9.88,-8.034547985830711,-4.2020741639591925,30.902793678066228,2.2663850477343808e-08
9.885,-7.844360557607897,-4.071014231097526,30.656563293782412,2.2535249598844084e-08
9.89,-7.6573755290037555,-3.952852087891691,30.40492370004562,2.2394979625309007e-08
9.895,-7.474056142739196,-3.847200541331606,30.148723651270487,2.2243393169789123e-08
9.9,-7.294823784535164,-3.753642118547167,29.888753486098942,2.2081046868872708e-08
9.905,-7.120057449780502,-3.6717318679334086,29.625745556418334,2.1907882763586215e-08
9.91,-6.9500967657542665,-3.6010123092967783,29.360378015465894,2.172389445857909e-08
9.915000000000001,-6.785242335476273,-3.5410157507519617,29.09327515075828,2.1530497141242963e-08
9.92,-6.625755941465931,-3.491264812390549,28.825007701237066,2.132927052289513e-08
9.925,-6.47186413956362,-3.4512853382342485,28.556099309691184,2.1120397446609104e-08
9.93,-6.323757435735613,-3.420608299156492,28.287026410236162,2.0905190198645672e-08
9.935,-6.181596181822664,-3.3987762935803287,28.018225662431313,2.068316334456222e-08
9.94,-6.04551231820708,-3.3853467550261884,27.750096389836173,2.045513421831718e-08
9.945,-5.915609373812315,-3.3798919521118207,27.48300058000976,2.0223127743568077e-08
9.950000000000001,-5.791963463582518,-3.3819999825186047,27.217264508534132,1.9987925173845567e-08
9.955,-5.674628786175349,-3.3912822485990928,26.953188167096304,1.9750204504395905e-08
9.96,-5.563636668708145,-3.407371388196835,26.691042452159397,1.9510530675283753e-08
9.965,-5.459001789485289,-3.4299230603053954,26.431077416466625,1.926852879500022e-08
9.97,-5.360722951652598,-3.4586164639772,26.1735234350967,1.9024777430125443e-08
9.975,-5.26878308319761,-3.4931543383234716,25.918591205464576,1.8780769182817123e-08
9.98,-5.183149432909168,-3.5332629757719287,25.666472007797374,1.8538052802853708e-08
9.985,-5.103779391109866,-3.578692738726888,25.417345109014253,1.8295226435384436e-08
9.99,-5.030621840423453,-3.629217572708937,25.17137878793634,1.8053389177001e-08
9.995000000000001,-4.963617665955101,-3.6846338690473392,24.928731324277305,1.7812648547165575e-08
10.0,-4.902700778090065,-3.7447604157906693,24.68955243675259,1.757343506577666e-08
